customer_id,churned,period_count,from_calls_Jan,from_duration_Jan,from_dropped_Jan,to_calls_Jan,to_duration_Jan,to_dropped_Jan,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,period,from_calls_Feb,from_duration_Feb,from_dropped_Feb,to_calls_Feb,to_duration_Feb,to_dropped_Feb,from_calls_Mar,from_duration_Mar,from_dropped_Mar,to_calls_Mar,to_duration_Mar,to_dropped_Mar,from_calls_Apr,from_duration_Apr,from_dropped_Apr,to_calls_Apr,to_duration_Apr,to_dropped_Apr,from_calls_May,from_duration_May,from_dropped_May,to_calls_May,to_duration_May,to_dropped_May,from_calls_Jun,from_duration_Jun,from_dropped_Jun,to_calls_Jun,to_duration_Jun,to_dropped_Jun,from_calls_Jul,from_duration_Jul,from_dropped_Jul,to_calls_Jul,to_duration_Jul,to_dropped_Jul,from_calls_Aug,from_duration_Aug,from_dropped_Aug,to_calls_Aug,to_duration_Aug,to_dropped_Aug,from_calls_Sep,from_duration_Sep,from_dropped_Sep,to_calls_Sep,to_duration_Sep,to_dropped_Sep,from_calls_Oct,from_duration_Oct,from_dropped_Oct,to_calls_Oct,to_duration_Oct,to_dropped_Oct,from_calls_Nov,from_duration_Nov,from_dropped_Nov,to_calls_Nov,to_duration_Nov,to_dropped_Nov,from_calls_Dec,from_duration_Dec,from_dropped_Dec,to_calls_Dec,to_duration_Dec,to_dropped_Dec
C0000000391,0,12,16,182,3,48,439,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,97,1,41,403,7,4,31,1,47,407,5,7,77,0,45,422,3,10,82,2,37,292,6,9,69,2,39,350,6,9,58,3,52,390,7,11,104,3,46,468,6,4,37,0,33,303,3,7,85,1,52,450,8,7,83,0,44,381,9,6,48,2,35,324,10
C0000000912,0,12,21,208,3,20,199,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,17,130,2,19,188,2,9,72,1,19,170,0,13,81,4,8,67,0,12,109,3,22,210,2,18,192,3,18,132,0,19,213,1,18,164,1,19,198,2,21,210,1,18,109,1,22,200,4,17,155,1,22,233,3,17,164,3,16,117,1,14,122,2,17,150,2
C0000000264,1,7,6,51,0,78,714,10,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,64,1,67,552,3,4,35,0,76,568,8,4,35,0,75,601,9,2,17,0,59,493,8,3,17,0,77,742,9,8,63,0,61,561,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000795,0,12,102,955,18,31,312,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,89,683,19,26,274,1,94,906,15,32,365,2,91,753,21,46,353,2,126,1140,31,35,304,3,102,928,16,36,276,2,111,1209,28,40,313,4,100,834,23,37,296,5,104,949,27,35,345,4,124,1186,27,48,525,5,93,802,20,44,442,5,99,860,18,29,300,1
C0000000653,0,12,18,128,2,87,711,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,104,3,76,765,7,10,78,1,94,893,8,17,164,2,77,702,9,10,78,2,102,1019,15,14,143,1,94,892,6,11,103,0,89,889,10,13,95,0,66,498,3,11,98,1,93,857,12,9,39,1,79,768,13,13,119,1,73,703,6,14,98,1,92,850,8
C0000000700,1,6,1,2,0,56,510,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,5,57,1,37,346,3,5,47,1,48,418,5,2,5,0,39,361,6,5,22,0,43,317,4,4,41,1,44,500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000729,0,12,135,1287,18,45,431,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,119,1034,9,33,293,1,129,1190,5,63,571,8,132,1339,10,50,464,4,124,1175,11,55,527,2,123,1120,8,41,400,2,119,1047,8,47,450,3,114,1080,12,58,504,6,125,1242,16,59,529,6,130,1247,7,45,352,1,131,1227,13,54,540,1,127,1041,10,42,420,0
C0000000051,0,12,120,1180,9,46,383,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,80,752,3,64,629,5,122,1099,7,70,705,3,111,1035,5,53,483,4,119,1175,4,58,522,5,127,1290,4,47,359,8,133,1286,3,81,662,9,112,1004,8,64,612,3,115,1066,4,60,593,5,114,1081,2,49,442,7,106,957,3,43,438,4,111,921,3,56,500,8
C0000000814,1,3,14,105,1,68,725,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,6,45,0,60,627,3,14,104,3,65,649,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000539,0,4,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,889,24,59,532,8,85,774,12,53,553,7,104,758,23,45,437,2
C0000000132,0,4,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,244,3,89,828,6,32,309,2,77,690,8,25,215,3,100,837,10
C0000000206,1,3,4,40,0,86,903,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,103,0,71,682,6,10,67,1,75,629,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000448,0,8,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,6,38,1,56,502,3,7,38,0,75,743,4,5,40,3,63,707,9,4,21,0,59,536,6,11,83,6,62,591,6,10,69,3,60,581,3,5,47,1,61,478,3
C0000000950,0,12,118,1039,13,82,763,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,89,850,10,55,491,3,133,1186,9,85,737,9,127,1397,18,75,649,9,132,1290,14,63,537,4,120,1186,10,72,631,4,132,1151,13,71,643,5,150,1418,17,72,760,9,157,1324,21,69,676,9,100,1000,10,55,446,4,124,1177,17,82,666,7,136,1247,10,72,706,9
C0000000895,1,8,16,124,3,77,650,13,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,23,166,7,79,673,11,26,288,6,96,819,5,24,262,6,73,720,10,30,288,5,82,824,8,24,180,3,84,814,11,28,168,3,91,804,14,27,175,3,91,899,9,,,,,,,,,,,,,,,,,,,,,,,,
C0000000802,0,12,175,1587,0,43,456,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,147,1345,0,35,336,6,156,1425,0,64,629,5,180,1667,0,49,473,4,168,1635,0,41,334,4,155,1424,0,52,403,3,139,1143,0,58,545,9,186,1731,0,45,404,4,162,1506,0,53,421,2,166,1487,0,56,487,10,186,1820,0,42,358,4,172,1589,0,41,368,3
C0000000626,0,12,10,66,0,73,533,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,5,42,0,57,527,4,7,80,0,73,608,7,10,98,0,76,572,6,8,68,0,101,1071,10,10,74,0,76,666,3,9,94,0,73,632,6,7,71,0,68,527,5,8,66,0,88,767,5,12,56,0,79,761,3,6,55,0,73,751,3,9,75,0,84,868,7
C0000000292,1,5,94,809,9,58,459,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,85,843,10,56,593,5,99,991,12,58,537,5,89,779,6,53,432,10,108,1107,9,67,615,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000251,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,0,28,252,1,11,111,0,30,207,3,6,43,0,21,175,5,12,95,0,16,200,1,8,129,0,18,150,0,5,36,0,14,108,0
C0000000286,0,3,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,1500,25,44,461,4,154,1473,18,35,325,5
C0000000227,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,45,441,6,0,0,0,42,392,3,1,1,0,39,418,4,0,0,0,42,327,5,0,0,0,36,384,4,0,0,0,41,376,8
C0000000644,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,2,65,474,8,15,157,0,50,470,5,10,93,0,61,585,4,12,109,1,64,639,8,10,82,1,63,462,3,10,100,0,79,749,8
C0000000582,0,12,14,69,1,98,878,11,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,96,0,88,782,8,7,42,2,110,966,8,6,46,0,98,904,7,5,38,0,90,857,12,7,55,0,88,889,7,6,52,0,91,753,5,8,54,1,108,1011,20,5,37,0,92,834,7,10,70,1,85,760,10,4,39,1,77,658,9,7,95,1,101,874,10
C0000000908,1,3,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,1098,6,51,439,3,120,991,9,63,498,7,,,,,,,,,,,,
C0000000696,1,3,31,314,5,24,251,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,25,295,3,25,203,3,28,316,2,35,230,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000851,0,12,114,1034,9,77,693,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,87,828,5,77,771,11,107,1118,9,70,672,4,108,1022,7,77,707,8,105,1018,5,83,769,3,106,952,9,68,531,5,100,890,3,63,608,6,95,847,8,59,515,5,105,1058,4,90,951,22,112,1014,2,72,514,9,99,935,4,70,607,6,103,904,5,82,815,8
C0000000016,0,12,17,141,3,119,1163,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,17,207,3,110,994,10,13,115,2,122,1067,12,13,107,0,103,913,9,17,196,2,115,1007,15,17,118,3,118,1206,7,13,123,1,122,1057,11,18,180,2,139,1253,12,14,102,1,111,1037,8,7,59,1,120,1151,10,13,131,1,114,1002,10,14,85,0,120,1110,10
C0000000926,0,12,9,79,0,51,465,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,13,109,1,58,611,7,25,236,1,65,641,9,17,184,2,43,452,8,14,147,0,62,492,5,19,93,0,44,386,6,14,142,0,55,465,6,12,104,0,60,542,8,12,104,0,68,615,6,15,104,0,70,622,3,13,64,2,48,403,5,16,188,0,55,496,7
C0000000205,1,3,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,37,0,93,890,8,13,148,2,88,838,8,,,,,,,,,,,,,,,,,,,,,,,,
C0000000512,0,12,15,105,1,43,362,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,20,195,5,23,207,6,16,175,0,23,235,1,18,165,0,27,270,5,7,96,1,25,258,2,10,91,0,29,295,7,14,137,2,20,194,2,17,193,4,20,185,1,16,115,2,26,255,3,8,46,1,28,243,1,11,100,0,27,268,3,15,158,1,24,217,3
C0000000694,0,12,7,61,2,60,567,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,81,1,48,451,4,7,82,0,51,449,5,4,36,0,50,450,8,5,41,0,58,551,3,7,78,0,60,611,7,2,18,0,52,474,4,5,48,1,37,339,5,5,64,0,55,454,2,2,18,0,51,475,5,4,29,1,62,510,5,8,71,1,48,408,9
C0000000972,0,12,64,555,8,21,195,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,72,699,10,15,152,2,64,703,9,22,170,3,61,601,9,23,248,5,70,649,3,32,345,4,57,530,3,23,196,6,59,549,9,20,181,3,59,520,6,22,152,1,64,751,10,16,138,2,72,677,8,14,99,1,64,591,5,25,250,2,58,466,8,22,179,2
C0000000237,1,9,67,666,8,112,823,14,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,58,456,8,93,810,9,66,641,10,110,1038,9,60,505,17,84,781,7,61,532,6,101,1017,10,61,602,8,105,906,11,55,435,13,108,991,4,62,526,13,120,964,11,56,544,8,100,999,13,,,,,,,,,,,,,,,,,,
C0000000418,0,6,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,452,4,77,864,7,41,368,0,78,716,7,50,455,4,91,792,7,41,376,2,93,986,13,52,503,2,83,735,9
C0000000473,0,12,6,38,0,94,950,14,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,4,25,0,91,784,10,8,93,1,77,733,5,3,45,0,82,918,10,13,98,2,82,836,13,11,83,1,77,665,7,7,52,1,108,920,11,8,90,0,71,679,10,6,49,0,86,729,7,7,62,2,89,764,5,5,53,0,79,727,9,3,24,1,97,990,13
C0000000440,1,6,15,166,1,75,732,10,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,3,17,0,57,417,7,5,64,1,78,772,11,7,45,0,60,527,7,14,146,2,76,707,13,11,72,1,63,552,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000067,0,12,49,535,2,38,305,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,44,472,4,30,227,0,57,529,6,31,306,0,51,504,4,24,203,1,61,558,6,31,384,1,58,538,4,30,255,4,62,576,7,30,293,3,42,422,2,43,391,2,56,519,2,35,349,3,50,549,6,37,395,1,53,467,0,36,344,3,39,384,2,16,124,1
C0000000345,0,12,73,613,7,39,399,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,86,918,4,33,331,3,85,747,4,30,275,3,92,718,5,38,401,5,89,816,4,36,293,4,86,876,4,27,237,1,95,859,6,34,280,4,82,730,6,32,289,1,82,780,7,32,340,2,72,668,4,41,376,3,92,872,3,38,357,3,84,729,5,48,455,2
C0000000481,1,10,131,1236,23,59,546,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,93,973,12,37,354,4,138,1350,21,40,419,3,118,1081,14,39,332,5,125,1067,18,45,319,5,121,1044,20,47,509,4,153,1508,30,46,408,7,124,1176,18,55,446,2,128,1105,23,49,571,4,124,1274,18,52,416,9,,,,,,,,,,,,
C0000000244,0,12,86,797,11,87,946,11,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,98,841,21,70,590,7,104,1091,12,91,685,10,98,906,15,79,690,8,98,967,19,87,911,8,99,847,15,91,896,11,78,690,15,85,732,8,116,955,20,89,880,6,103,1013,14,90,800,6,103,987,11,95,868,5,111,1002,6,95,917,14,95,898,7,92,865,8
C0000000008,0,12,109,1085,9,71,604,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,101,903,16,70,667,2,116,1105,15,79,654,10,121,1111,11,64,622,4,126,1202,14,74,668,7,113,1080,9,75,692,13,115,1114,14,75,778,9,123,1134,12,79,784,6,119,1228,8,77,625,8,113,1042,13,75,718,7,105,963,9,70,560,6,121,1075,8,80,815,9
C0000000874,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,1431,3,41,416,4,156,1238,4,46,409,6,144,1481,7,40,369,3,153,1567,9,42,398,5,164,1426,11,50,397,8,140,1322,9,44,419,5
C0000000862,1,7,94,892,7,107,1013,14,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,89,937,16,67,622,7,114,992,19,85,821,10,103,891,16,78,711,6,101,912,16,74,649,4,112,1075,18,80,753,6,93,808,20,70,615,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000157,0,12,105,970,8,58,581,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,104,1006,10,51,444,3,85,768,11,68,587,6,90,783,13,60,467,3,102,782,10,80,878,6,109,1097,11,58,589,5,98,902,9,60,551,3,109,1028,10,79,690,4,98,919,16,55,561,6,124,1263,18,58,508,5,92,838,3,68,623,3,98,933,10,65,585,7
C0000000553,0,12,1,1,0,42,341,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,2,22,0,31,376,6,1,20,0,47,403,5,4,33,0,55,554,6,0,0,0,45,343,4,0,0,0,50,455,3,0,0,0,39,334,6,1,22,0,37,488,3,0,0,0,42,376,6,0,0,0,61,567,2,1,1,0,42,429,3,0,0,0,41,401,6
C0000000521,0,12,12,135,0,89,828,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,14,126,1,89,831,11,13,103,2,100,946,13,16,136,4,78,708,8,10,46,0,84,700,9,16,127,1,98,864,11,11,62,0,84,728,15,16,111,1,82,721,8,19,176,1,90,896,6,22,221,1,90,891,4,11,120,1,103,948,12,11,112,2,75,831,8
C0000000059,1,12,73,681,8,41,376,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,75,701,10,18,154,4,71,744,11,35,351,5,76,643,7,28,241,3,70,719,6,34,350,5,79,767,4,29,259,1,80,760,4,27,239,2,72,711,6,32,282,1,61,600,9,40,350,4,83,610,7,24,207,1,89,800,3,36,394,2,67,606,3,31,331,6
C0000000369,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,725,3,59,585,10,76,660,5,51,514,6,110,1144,7,59,561,7,103,863,4,63,503,12,89,794,7,59,537,7,77,828,4,71,663,10
C0000000651,0,12,75,671,18,86,762,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,70,680,14,78,825,7,92,980,18,70,616,5,84,671,10,82,792,11,83,935,14,72,657,5,75,737,17,70,704,8,62,603,11,108,949,5,72,633,14,74,724,7,76,723,13,97,968,6,77,754,18,94,880,8,83,665,16,85,816,10,88,868,19,84,743,6
